"Table 1a: Estimated population by sex, single year of age and 2011 Data Zone area, and council area: 30 June 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,,,,,,,,
Area code,Area name,Council area,All ages,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+,,
S01011437,Stane - 03,North Lanarkshire,698,4,9,11,10,5,11,10,2,6,7,5,7,8,11,5,10,5,12,8,7,4,6,9,6,11,11,9,5,6,6,7,12,13,10,7,13,11,11,8,18,10,8,10,6,6,5,2,10,9,13,7,7,8,11,10,17,8,13,12,9,7,10,22,11,7,6,9,5,13,7,8,4,6,7,5,9,7,8,5,1,2,1,4,3,2,3,2,4,0,0,3,,
S01011438,Stane - 04,North Lanarkshire,477,13,5,7,7,6,4,6,5,6,10,13,5,8,11,5,3,5,7,9,3,7,4,6,4,8,8,4,6,5,5,3,5,12,15,1,7,10,5,5,6,6,5,11,3,1,3,8,6,6,9,8,4,11,8,4,0,5,10,5,11,4,10,9,10,2,5,2,1,2,5,3,6,1,1,3,2,3,2,1,1,3,3,1,1,0,1,2,0,0,0,5,,
S01011439,Harthill and Salsburgh - 01,North Lanarkshire,890,14,5,13,6,12,10,9,15,8,4,6,7,8,18,11,10,6,7,6,6,9,13,4,12,16,12,18,11,11,10,14,4,14,11,20,11,10,5,14,12,10,8,19,4,7,6,17,15,10,17,19,18,16,21,7,18,8,13,4,9,13,16,12,10,10,7,18,10,7,12,14,10,9,11,7,3,8,5,4,5,5,10,5,2,4,4,1,1,4,2,3,,
S01011440,Harthill and Salsburgh - 02,North Lanarkshire,531,5,2,6,3,12,3,7,6,6,9,8,7,9,5,5,6,4,7,3,2,4,5,3,7,4,5,6,4,8,10,4,12,7,3,3,9,9,8,4,7,6,4,6,8,3,10,8,8,8,6,2,8,8,9,10,11,11,11,4,7,4,12,6,3,8,5,6,11,3,6,6,12,10,4,7,5,7,1,7,1,4,2,2,3,0,1,2,3,1,1,3,,
S01011441,Harthill and Salsburgh - 03,North Lanarkshire,677,4,10,6,7,10,7,8,10,10,9,11,10,11,10,8,4,9,10,5,6,3,8,8,3,17,6,5,16,9,9,14,2,5,9,6,4,3,10,13,5,3,1,7,3,9,17,15,4,20,12,10,14,13,7,12,12,8,5,10,12,6,7,8,12,13,8,5,9,6,11,4,8,3,8,11,10,5,5,6,1,2,1,2,2,1,3,1,0,2,0,3,,
S01011442,Harthill and Salsburgh - 04,North Lanarkshire,680,3,8,3,7,7,5,8,5,12,12,17,6,11,5,5,7,9,9,1,8,7,15,7,8,7,7,8,5,9,5,17,5,7,10,5,11,7,5,10,7,6,10,2,9,7,9,3,3,13,9,4,10,9,14,10,15,16,10,12,14,8,7,9,9,6,10,11,5,9,6,9,6,10,7,10,6,9,3,3,5,8,3,3,1,3,4,4,4,4,1,2,,
S01011443,Harthill and Salsburgh - 05,North Lanarkshire,594,6,7,5,5,2,10,5,6,1,5,2,7,8,6,4,4,4,3,10,3,4,6,10,7,11,10,12,4,13,2,5,7,11,7,9,13,2,7,6,6,1,2,2,4,6,8,8,5,8,6,9,13,15,15,11,10,9,9,12,9,10,6,11,4,3,10,13,14,3,6,10,3,5,6,9,10,3,8,8,8,2,4,3,0,1,2,2,2,4,1,6,,
S01011444,Harthill and Salsburgh - 06,North Lanarkshire,703,6,5,6,8,8,8,7,1,10,10,1,12,15,9,11,3,3,10,13,4,10,15,8,12,14,13,4,7,10,0,6,11,6,3,12,11,1,12,5,16,12,10,4,15,14,9,4,14,16,12,14,6,12,5,8,12,10,14,9,11,10,7,7,4,12,6,10,5,3,7,2,5,5,14,9,9,10,7,5,7,5,3,4,1,2,1,1,0,1,1,3,,
S01011445,Harthill and Salsburgh - 07,North Lanarkshire,569,5,3,7,8,8,8,8,5,6,4,4,4,10,11,5,9,6,5,8,3,6,4,10,1,8,11,6,8,9,9,9,2,5,9,8,6,3,8,7,8,15,8,9,6,10,7,8,15,9,6,12,15,8,3,5,7,4,9,12,3,6,12,16,6,6,8,6,6,2,5,4,9,4,8,6,6,6,2,0,5,4,1,1,0,1,1,1,1,1,0,0,,
S01011446,Harthill and Salsburgh - 08,North Lanarkshire,1218,33,33,33,19,26,16,17,19,15,20,19,19,18,8,12,7,7,5,10,12,8,12,11,17,17,17,21,16,18,12,37,30,28,27,32,24,21,28,23,27,24,29,17,11,12,19,9,14,13,9,11,17,12,6,10,17,18,11,8,9,10,8,12,7,7,6,8,9,11,3,8,7,12,6,4,9,2,3,5,5,1,4,4,1,3,0,0,3,4,1,5,,
S01011447,Cleland - 01,North Lanarkshire,839,5,6,10,10,10,7,16,9,13,18,8,14,7,15,14,15,13,9,16,16,8,12,9,10,11,10,9,8,8,9,10,7,7,5,14,11,12,10,8,15,12,10,8,5,11,8,4,14,16,16,11,13,10,11,16,14,11,13,6,11,12,11,10,17,14,8,8,11,12,15,11,8,4,9,3,7,4,4,3,3,2,5,1,0,0,3,1,3,2,1,3,,
S01011448,Cleland - 02,North Lanarkshire,857,6,7,8,8,9,13,6,11,11,5,8,8,8,7,7,1,6,17,5,8,13,14,8,14,15,11,4,13,5,12,10,17,21,9,15,8,9,12,8,12,8,4,9,7,4,5,7,6,17,9,9,4,16,12,14,14,17,12,26,23,21,12,5,19,15,10,9,15,11,11,15,4,8,14,3,5,6,12,3,7,3,3,11,5,2,5,2,1,1,1,6,,
S01011449,Cleland - 03,North Lanarkshire,511,1,3,4,8,7,2,5,6,10,7,5,4,7,11,4,3,3,6,6,4,4,6,6,12,4,2,5,9,2,7,8,11,6,7,12,3,1,3,9,5,14,3,8,4,2,4,5,10,5,4,4,9,9,8,8,5,0,7,9,7,4,10,10,7,11,6,11,8,7,11,7,4,6,11,2,6,5,2,6,3,2,2,4,2,0,1,4,1,0,2,3,,
S01011450,Cleland - 04,North Lanarkshire,736,5,11,2,8,10,9,8,6,11,14,11,16,6,10,7,13,12,7,9,13,8,12,10,16,4,3,7,8,10,8,8,3,8,7,3,6,10,9,4,5,13,12,9,8,21,13,11,18,15,13,26,8,7,15,16,11,15,11,5,3,7,9,2,8,8,5,5,1,6,5,6,9,7,7,3,12,10,5,7,3,2,2,6,2,5,3,0,0,1,0,3,,
S01011451,Cleland - 05,North Lanarkshire,2281,54,63,55,49,48,35,38,31,31,31,25,30,18,22,18,15,19,36,23,23,20,25,27,31,30,31,41,54,59,51,51,60,64,55,59,51,29,46,46,32,38,47,27,22,27,28,16,37,36,34,25,35,27,29,30,19,30,24,26,27,17,19,6,12,12,12,6,8,9,8,5,9,8,3,4,6,3,1,0,3,5,3,0,0,5,2,0,0,2,0,3,,
S01011452,Newarthill - 01,North Lanarkshire,874,8,11,7,4,7,6,8,11,6,13,6,9,12,6,10,2,12,15,9,12,8,15,12,10,12,10,7,13,6,10,13,12,9,17,7,7,6,6,7,17,13,5,8,12,18,13,9,7,13,13,13,14,18,18,16,8,10,22,12,15,17,11,20,17,15,6,8,19,11,11,11,15,9,14,7,9,4,5,3,2,4,4,3,1,5,1,2,0,1,1,3,,
S01011453,Newarthill - 02,North Lanarkshire,678,6,4,8,1,6,11,6,7,8,11,6,5,10,8,7,15,7,9,8,6,10,7,5,12,8,12,6,7,7,3,12,8,12,13,6,6,6,10,14,6,10,11,8,5,9,8,8,6,7,9,6,6,8,18,14,11,18,14,10,11,11,13,9,8,1,2,9,6,8,4,3,12,6,9,4,9,7,7,3,1,3,5,5,1,2,3,4,2,0,1,4,,
S01011454,Newarthill - 03,North Lanarkshire,733,7,6,9,10,14,6,11,5,8,12,10,9,12,7,14,11,7,12,11,9,8,7,6,6,7,9,5,10,2,7,8,16,5,14,8,12,5,8,7,4,10,5,11,5,7,8,6,12,14,10,11,13,9,14,7,14,16,8,8,7,18,11,12,9,10,6,9,10,8,9,6,7,1,7,8,7,6,7,3,5,2,3,6,5,3,3,2,4,2,1,4,,
S01011455,Newarthill - 04,North Lanarkshire,709,7,8,4,8,6,8,9,8,8,7,13,5,10,6,8,15,3,7,9,11,2,13,5,10,8,7,6,6,13,1,10,10,13,9,8,2,3,11,4,8,10,4,5,5,9,11,11,11,13,13,8,12,11,13,15,8,8,7,7,12,12,14,7,10,14,8,7,8,8,10,15,16,11,4,6,4,5,2,3,6,6,5,4,2,6,3,3,1,2,0,5,,
S01011456,Carfin North - 01,North Lanarkshire,760,7,11,4,8,8,11,9,5,5,13,10,8,13,10,10,10,7,6,11,4,7,11,7,5,6,7,11,13,7,17,9,2,9,3,3,7,9,11,5,14,9,11,4,5,6,3,10,13,3,15,7,14,8,14,12,11,9,9,12,12,8,9,8,16,12,8,12,12,10,10,16,15,16,20,10,1,4,9,7,5,2,7,6,4,1,4,1,3,2,0,2,,
S01011457,Carfin North - 02,North Lanarkshire,878,14,14,12,8,11,7,13,12,16,19,20,11,13,19,10,12,12,8,12,6,16,4,10,8,11,9,9,14,7,11,8,13,10,10,18,13,9,15,21,10,11,17,7,13,4,10,9,11,7,14,13,14,4,10,10,10,6,7,12,12,21,5,9,9,7,5,7,11,10,18,15,8,13,13,7,3,6,4,4,6,2,0,1,8,3,2,1,0,1,2,1,,
S01011458,Carfin North - 03,North Lanarkshire,1283,23,17,18,14,22,14,17,8,11,17,17,8,17,17,15,19,14,15,18,17,13,16,10,19,18,14,32,22,14,7,18,19,28,22,18,22,16,23,15,14,13,18,13,9,19,17,13,17,27,34,30,27,11,29,27,20,16,21,22,22,16,26,21,17,16,19,12,2,6,6,6,4,9,8,4,3,4,6,3,2,1,2,1,0,0,2,0,0,1,2,1,,
S01011459,Carfin North - 04,North Lanarkshire,1071,14,13,15,10,13,18,13,21,11,16,14,24,13,14,16,20,11,7,10,16,12,22,15,8,12,10,18,18,7,16,14,13,26,32,13,10,16,11,31,22,20,12,8,21,26,32,23,18,14,14,21,20,15,16,6,18,7,14,11,13,16,5,9,11,2,6,7,6,4,5,2,1,8,8,4,4,2,1,8,0,4,0,2,4,2,0,2,1,0,0,3,,
S01011460,Clydesdale and New Stevenston - 01,North Lanarkshire,760,10,8,10,10,8,8,8,12,11,6,14,8,10,5,10,12,16,19,9,15,14,15,15,8,7,7,7,5,11,6,10,9,6,8,10,8,13,12,7,16,21,14,8,16,10,6,3,10,8,2,12,18,16,5,13,11,3,13,10,7,9,6,13,12,4,9,11,4,5,4,13,5,5,4,5,5,2,6,3,2,4,3,5,0,4,2,1,1,2,2,0,,
S01011461,Clydesdale and New Stevenston - 02,North Lanarkshire,674,5,11,9,8,5,6,6,6,8,3,4,6,10,12,8,7,10,5,1,4,6,8,15,5,10,15,6,2,21,9,11,10,13,6,8,11,7,1,11,12,7,13,14,10,15,7,5,10,10,5,6,17,5,11,14,9,10,8,14,8,12,16,17,11,7,7,12,4,10,7,7,4,2,5,6,3,3,2,0,1,2,0,0,2,2,1,1,1,1,2,7,,
S01011462,Clydesdale and New Stevenston - 03,North Lanarkshire,821,5,9,8,7,8,10,11,7,14,12,8,12,13,7,4,10,9,16,8,4,6,15,6,9,5,13,6,6,6,13,12,13,3,8,1,15,16,13,20,9,12,6,4,5,4,4,12,10,17,9,12,14,15,16,17,14,15,13,12,18,24,18,13,12,8,4,8,6,10,2,1,5,6,5,7,8,12,2,4,4,11,5,11,6,8,5,4,0,1,3,2,,
S01011463,Clydesdale and New Stevenston - 04,North Lanarkshire,1340,16,35,25,30,26,33,19,31,21,14,18,25,19,8,12,21,16,16,7,11,9,8,6,14,7,7,16,30,15,24,14,21,20,24,24,36,29,12,28,31,23,16,17,15,18,12,28,25,20,17,16,11,13,24,11,13,13,15,17,17,22,8,5,20,5,9,9,10,12,10,5,7,17,14,7,7,1,3,8,5,4,5,10,3,2,1,3,1,2,2,4,,
S01011464,Carfin and Cleekhimin - 01,North Lanarkshire,703,4,6,7,7,12,7,12,6,16,17,15,11,7,12,12,3,12,10,11,5,10,12,8,8,9,6,8,12,9,7,10,12,9,11,14,8,20,17,23,14,18,14,8,7,11,12,11,18,15,22,9,12,11,11,14,6,2,10,7,8,6,8,2,4,4,3,4,2,1,0,3,1,2,1,2,1,1,0,2,2,0,4,1,1,0,0,1,0,1,0,1,,
S01011465,Carfin and Cleekhimin - 02,North Lanarkshire,523,10,5,5,5,10,8,9,5,9,4,6,7,6,7,6,8,11,9,10,13,8,9,12,9,7,6,10,5,3,5,4,3,9,6,11,2,7,2,4,11,4,8,1,7,9,10,7,8,8,9,13,6,8,6,7,2,12,10,8,5,1,10,6,2,9,2,3,4,3,6,7,3,2,4,4,1,3,3,3,1,0,1,2,4,0,1,1,0,1,1,1,,
S01011466,Carfin and Cleekhimin - 03,North Lanarkshire,789,15,18,10,13,16,16,10,18,14,12,16,8,15,8,3,9,5,10,5,7,8,7,12,5,6,4,11,8,10,6,10,18,7,8,16,13,13,17,17,5,16,14,7,8,8,13,10,13,4,3,5,11,9,13,14,5,13,6,11,13,13,3,17,14,9,7,6,4,9,2,2,7,11,5,2,6,10,8,0,6,6,3,1,1,2,1,3,0,1,1,4,,
S01011467,Carfin and Cleekhimin - 04,North Lanarkshire,548,3,7,1,5,2,3,6,7,5,6,8,5,8,11,9,11,7,10,9,7,5,7,6,4,11,5,6,4,5,6,6,5,7,10,9,6,6,7,11,11,10,7,7,4,6,5,8,5,12,4,6,10,5,15,13,11,11,5,7,5,6,7,8,10,7,5,8,9,8,9,9,6,3,1,4,4,5,1,3,3,0,2,2,2,2,0,0,1,0,0,0,,
S01011468,Carfin and Cleekhimin - 05,North Lanarkshire,857,2,6,12,8,11,15,16,17,16,14,17,10,18,27,17,15,18,18,23,15,8,8,2,14,10,10,6,3,1,4,10,3,10,6,16,19,10,14,24,19,14,26,17,13,21,31,15,18,13,25,14,18,7,12,13,14,5,6,5,6,3,7,8,3,3,9,7,5,4,1,2,1,3,2,4,1,1,0,0,1,0,0,0,1,0,0,0,2,1,0,3,,
S01011469,Carfin and Cleekhimin - 06,North Lanarkshire,863,8,10,13,12,13,13,9,16,12,16,11,8,11,11,10,11,16,7,16,11,18,17,12,20,8,18,12,12,15,7,10,18,12,13,13,13,10,15,17,3,7,18,23,5,15,12,12,18,10,4,12,9,15,20,17,16,11,3,15,13,10,2,10,9,8,7,5,5,4,3,2,1,2,7,3,5,1,3,1,5,1,2,6,3,1,1,1,0,0,0,3,,
S01011470,Carfin and Cleekhimin - 07,North Lanarkshire,1110,10,14,14,16,14,6,15,12,9,19,15,22,20,9,15,13,7,10,11,18,8,5,11,18,13,5,12,15,26,12,11,22,15,10,15,17,4,11,18,15,12,10,22,9,16,14,10,21,26,15,10,14,14,18,19,10,25,14,20,11,10,19,11,17,10,8,11,11,11,6,12,15,12,10,7,9,15,12,5,4,3,8,11,7,3,2,2,2,4,3,8,,
S01011471,Motherwell South - 01,North Lanarkshire,844,6,7,13,9,10,6,11,6,5,9,6,6,3,7,6,5,2,6,6,3,8,6,15,9,5,10,7,6,5,7,8,11,8,4,13,2,12,14,5,10,17,8,6,6,11,5,7,11,11,14,9,7,13,14,11,21,16,14,17,22,17,12,9,2,9,7,3,10,15,16,12,9,17,14,18,15,16,8,11,9,7,8,7,12,7,4,4,6,5,5,13,,
S01011472,Motherwell South - 02,North Lanarkshire,828,8,5,4,10,10,6,10,19,9,2,5,8,9,11,3,8,5,5,16,9,6,13,5,6,9,4,8,17,8,7,14,12,14,15,17,16,22,22,10,14,11,9,11,8,14,10,19,11,16,13,12,19,18,14,12,16,5,9,12,3,8,16,13,9,8,6,14,12,4,4,3,5,9,3,4,8,8,6,9,7,5,5,4,4,0,2,4,0,4,1,0,,
S01011473,Motherwell South - 03,North Lanarkshire,719,5,6,6,7,3,4,4,6,6,6,5,6,8,5,4,5,7,4,3,10,2,8,5,5,9,5,8,10,7,16,12,8,14,8,10,7,11,1,11,4,6,7,2,8,8,9,13,10,10,8,13,13,7,16,12,6,12,11,10,14,16,7,6,13,20,8,8,13,6,8,9,14,9,7,7,11,6,7,4,10,9,16,7,5,8,3,1,2,3,4,6,,
S01011474,Motherwell South - 04,North Lanarkshire,763,7,12,5,7,8,10,4,2,7,4,5,10,4,11,3,8,7,4,6,5,11,6,12,15,5,11,8,11,18,10,7,10,6,9,4,11,7,10,9,10,14,8,1,8,12,12,10,12,6,19,6,12,11,5,8,5,8,9,11,8,5,17,14,7,13,14,6,6,11,9,13,3,7,17,5,6,9,12,7,10,9,14,6,9,4,1,7,2,1,3,12,,
S01011475,Motherwell South - 05,North Lanarkshire,556,8,3,6,5,3,4,7,6,2,6,7,5,3,3,6,1,4,7,2,6,3,3,9,6,7,11,6,8,3,4,10,7,10,5,9,5,10,9,6,3,5,7,10,7,5,3,6,13,6,10,1,2,5,6,9,12,5,6,10,10,10,5,5,5,14,7,8,1,3,6,8,7,10,5,5,9,10,1,3,4,9,7,5,4,7,5,1,3,4,8,11,,
S01011476,Ladywell - 01,North Lanarkshire,448,3,2,0,2,0,4,4,1,4,7,4,6,3,2,2,2,2,4,5,5,3,1,5,10,5,7,3,4,3,7,3,5,4,7,2,3,2,3,1,9,4,9,0,2,7,10,4,6,2,6,4,5,9,12,8,9,9,6,15,8,6,7,6,10,10,7,7,20,3,8,8,10,5,3,4,4,6,11,5,4,3,5,1,1,2,2,1,3,1,0,1,,
S01011477,Ladywell - 02,North Lanarkshire,798,3,10,4,5,2,7,8,2,3,3,9,4,11,3,8,10,14,12,9,17,10,10,9,7,8,9,8,6,4,8,9,2,2,7,8,9,1,5,7,6,7,8,8,6,4,5,5,9,8,7,16,5,18,10,8,13,20,12,16,8,10,8,13,11,11,14,19,7,12,22,19,15,24,18,17,18,13,9,13,9,5,11,8,10,6,1,1,0,1,0,1,,
S01011478,Ladywell - 03,North Lanarkshire,1270,13,7,17,13,10,13,14,12,22,16,18,10,16,20,16,19,13,13,16,14,19,15,12,12,22,10,6,14,15,13,14,7,7,10,11,19,17,17,20,16,26,17,13,21,15,17,15,19,24,25,24,12,21,15,20,20,21,29,20,17,26,16,18,25,9,12,21,14,12,11,14,6,11,12,7,7,8,9,7,9,8,11,9,6,4,6,3,7,1,2,0,,
S01011479,Ladywell - 04,North Lanarkshire,937,3,9,5,7,10,12,7,9,5,11,6,5,10,6,8,2,4,3,5,11,9,4,7,9,10,7,11,11,12,15,12,12,8,13,9,11,11,9,11,10,13,14,10,8,14,17,10,10,13,12,11,12,20,18,20,13,22,12,17,11,14,9,14,14,22,17,18,7,13,13,15,17,27,16,11,6,7,8,13,10,9,12,9,9,3,5,0,1,0,0,2,,
S01011480,Ladywell - 05,North Lanarkshire,971,10,7,5,3,8,6,6,10,16,10,9,7,7,17,18,15,12,7,14,11,8,6,11,9,12,15,12,9,3,5,9,7,12,6,3,10,20,9,17,7,10,8,8,17,1,9,9,14,26,18,15,12,22,31,11,17,24,14,8,10,18,21,6,13,8,15,10,8,12,14,13,8,15,16,10,7,7,9,10,5,10,10,10,7,7,5,4,4,7,2,8,,
S01011481,Motherwell West - 01,North Lanarkshire,907,4,11,11,10,8,16,11,13,17,15,14,17,16,10,9,11,4,12,8,13,10,8,8,13,13,12,13,8,10,13,8,6,8,8,8,13,17,17,19,15,23,16,12,14,16,10,16,8,25,19,16,17,19,22,11,12,14,10,19,5,6,3,3,12,5,7,6,6,8,4,12,3,6,7,9,9,8,3,3,5,3,2,1,1,2,3,0,3,1,1,4,,
S01011482,Motherwell West - 02,North Lanarkshire,860,11,7,7,8,15,11,7,9,13,12,12,9,5,10,9,12,5,13,11,10,5,6,10,17,7,2,12,17,9,8,12,15,12,6,13,15,16,13,5,10,7,2,12,15,12,12,8,10,10,13,5,10,8,14,14,14,7,16,11,11,8,10,4,9,11,6,8,9,15,7,8,13,10,10,14,10,9,12,9,8,11,6,2,8,6,2,3,4,0,2,9,,
S01011483,Motherwell West - 03,North Lanarkshire,490,1,4,2,1,7,1,4,5,3,0,3,9,3,5,1,4,9,12,6,4,1,9,7,2,6,7,4,5,7,5,3,3,8,2,8,0,5,3,3,5,9,8,6,8,6,6,4,6,10,9,8,10,7,9,9,6,11,5,5,8,7,7,7,9,12,11,8,12,8,8,4,4,13,7,7,5,5,8,4,2,1,1,3,1,0,2,4,1,1,1,0,,
S01011484,Motherwell West - 04,North Lanarkshire,815,6,8,9,8,11,12,5,7,10,13,13,2,10,12,8,14,15,15,16,8,14,9,14,9,9,7,14,7,10,7,4,3,16,13,12,6,10,12,5,13,9,6,4,11,11,6,9,16,18,7,21,10,10,4,13,12,11,9,19,10,16,7,14,9,3,10,14,10,10,7,12,6,11,13,7,6,7,2,2,6,3,2,3,5,3,3,4,0,2,1,5,,
S01011485,Motherwell West - 05,North Lanarkshire,1008,9,8,12,15,11,16,14,13,22,16,18,17,18,12,25,19,18,8,19,20,14,12,20,17,12,18,11,16,7,11,6,10,12,15,7,24,11,10,17,18,8,10,9,15,9,9,16,12,16,24,14,14,10,5,19,16,7,11,12,10,10,7,8,10,6,9,10,8,3,10,11,7,7,8,2,9,5,5,10,9,5,6,6,2,3,5,1,1,0,1,0,,
S01011486,Motherwell North - 01,North Lanarkshire,539,4,3,8,8,8,12,8,10,2,15,11,8,7,6,4,12,12,6,2,12,8,3,11,6,6,13,8,9,5,11,2,4,3,4,3,8,9,12,5,8,6,10,6,7,8,7,8,3,3,2,10,7,8,1,5,9,5,8,8,1,9,2,5,4,7,1,6,3,4,2,6,5,5,9,6,4,4,6,5,1,1,4,3,4,3,1,2,1,0,3,5,,
S01011487,Motherwell North - 02,North Lanarkshire,1046,6,6,11,7,4,15,7,7,8,12,14,17,18,13,21,20,16,13,14,16,14,13,10,9,17,10,21,18,21,19,6,13,8,10,4,16,25,9,12,20,10,19,18,7,8,19,11,15,8,23,21,16,19,7,19,8,21,16,24,23,12,8,10,11,11,6,5,4,3,8,4,8,9,4,10,10,3,10,7,9,10,1,7,3,1,5,1,7,5,2,20,,
S01011488,Motherwell North - 03,North Lanarkshire,680,11,12,10,7,13,13,15,9,17,13,9,6,11,13,11,10,6,9,13,9,9,13,6,14,8,6,10,11,14,10,12,0,14,14,8,8,3,10,14,12,5,6,10,5,9,12,7,6,7,6,0,7,11,16,10,6,8,6,11,8,2,5,6,6,7,4,7,4,4,4,0,0,3,7,5,8,1,8,3,3,3,4,2,5,1,3,0,2,2,1,1,,
S01011489,Motherwell North - 04,North Lanarkshire,745,9,3,11,7,8,14,7,10,6,12,14,13,8,8,16,12,10,9,16,5,8,5,19,10,9,19,9,7,13,3,6,12,11,8,9,7,8,10,5,10,13,21,6,10,14,12,10,8,16,13,20,22,15,11,24,10,13,16,13,17,12,10,7,5,4,3,2,3,3,4,1,3,4,1,2,1,2,1,1,1,1,0,0,1,0,0,0,1,0,0,2,,
S01011490,Forgewood - 01,North Lanarkshire,1033,15,15,18,9,17,10,10,12,12,10,13,14,11,7,9,12,8,3,3,12,9,7,15,7,15,14,8,10,11,22,8,16,22,3,3,18,8,15,11,20,13,11,11,7,13,4,12,15,15,22,13,15,22,12,18,15,8,16,11,6,13,17,7,15,19,8,19,16,15,12,15,7,13,13,10,12,5,5,8,7,4,12,8,5,3,8,8,7,3,1,17,,
S01011491,Forgewood - 02,North Lanarkshire,460,6,5,3,7,1,1,1,5,6,4,4,6,9,4,6,2,5,6,2,4,4,6,5,5,8,2,5,8,8,5,6,7,4,13,4,4,3,2,3,1,6,9,3,4,11,7,6,12,8,6,4,9,6,5,2,13,7,5,10,9,8,15,13,2,4,10,4,1,7,1,6,10,3,8,2,1,4,3,2,2,5,0,1,2,5,1,1,0,0,1,6,,
S01011492,Forgewood - 03,North Lanarkshire,641,9,8,5,4,2,7,3,13,7,11,9,7,5,12,1,2,18,5,7,4,6,4,10,11,4,12,10,20,13,11,13,4,7,12,16,10,14,16,20,15,14,2,6,5,9,3,17,6,3,10,7,7,6,16,13,12,13,5,11,4,2,7,7,9,9,3,3,10,9,0,4,5,3,7,1,0,2,2,0,1,0,2,3,2,2,0,2,1,2,0,7,,
S01011493,Forgewood - 04,North Lanarkshire,495,1,3,4,6,4,4,3,6,4,6,3,9,8,8,9,7,7,11,12,7,3,14,5,11,5,11,6,5,4,9,1,8,3,4,6,0,4,1,7,9,5,9,4,4,6,2,7,3,14,10,11,7,11,16,13,16,11,11,10,9,7,9,7,12,5,2,5,2,4,4,2,3,2,2,1,0,1,2,1,0,1,1,2,0,2,0,0,0,0,0,1,,
S01011494,Forgewood - 05,North Lanarkshire,685,9,3,2,10,6,1,4,8,6,6,10,6,11,7,5,5,13,8,8,8,5,3,13,7,5,8,7,4,3,11,8,10,5,8,6,10,10,5,15,18,4,13,10,8,15,8,3,15,11,6,18,12,12,7,11,14,14,5,5,5,8,14,12,8,6,14,10,3,11,4,6,7,16,5,6,11,6,5,1,3,3,11,0,3,5,1,1,3,6,0,3,,
S01011495,Forgewood - 06,North Lanarkshire,795,7,8,11,10,11,14,8,10,16,15,6,11,12,7,7,17,12,10,10,5,2,15,7,9,13,8,7,8,10,10,8,10,10,17,17,6,13,16,14,12,14,2,12,5,7,5,3,15,11,8,18,11,18,14,2,9,10,11,5,7,4,8,14,11,16,7,7,9,7,9,2,7,14,10,4,6,2,4,2,9,3,4,7,6,3,2,2,2,2,0,6,,
S01011496,Forgewood - 07,North Lanarkshire,682,6,7,9,11,8,6,12,8,7,23,17,13,12,8,13,14,6,13,9,8,14,5,7,7,8,11,13,8,6,7,9,5,12,7,3,10,7,11,11,5,13,14,7,15,13,13,11,9,8,7,4,7,8,17,9,13,16,6,9,2,6,5,5,8,4,7,7,8,6,7,2,5,3,2,3,4,1,1,5,0,1,0,2,2,2,1,3,0,3,0,2,,
S01011497,Holytown - 01,North Lanarkshire,597,9,7,8,2,1,8,1,1,2,5,3,8,5,7,10,10,6,8,9,6,6,5,9,7,8,5,14,12,2,9,11,4,11,10,17,14,14,19,9,12,9,8,11,6,14,2,12,11,4,8,8,7,9,6,11,8,15,12,8,1,7,11,5,8,5,4,7,7,2,7,5,3,12,5,4,2,5,1,4,2,1,2,1,1,2,0,0,0,0,0,0,,
S01011498,Holytown - 02,North Lanarkshire,687,7,6,6,8,5,6,9,5,11,8,6,4,9,9,6,9,14,9,4,9,8,8,14,8,11,9,17,7,12,3,5,11,2,4,7,6,14,18,13,10,8,7,6,4,9,9,12,14,8,11,9,13,8,15,14,14,25,18,28,8,13,12,12,5,7,4,1,4,7,2,10,4,0,6,3,1,3,3,1,2,0,2,1,2,1,0,0,1,1,0,2,,
